date,user,text,label
2021-01-19 08:02:32+00:00,geneeferjoee,"Selain untuk menjaga diri, kebersihan bisa mengurangi risiko terpapar virus atau kuman. Di tengah pandemi virus corona penyebab COVID-19, masyarakat harus selalu memperhatikan kebersihan diri sendiri dan lingkungan. #BarcodeVaksin",NonHoaks
2021-01-12 09:35:17+00:00,AlbertSolo2,"Para ahli epidemiologi Jepang menyatakan bahwa musim dingin yang ekstrim di negaranya, adalah penyebab utama virus Corona bermutasi lebih cepat menular dan menjadi lebih ganas dari sebelumnya.jepang mengkonfirmasi adanya korban jiwa akibat Covid-19 jenis baru tersebut",NonHoaks
2020-12-30 15:15:03+00:00,taishan_dtrt,"Faktanya, WHO menyatakan bahwa berjemur sinar matahari dengan temperatur lebih dari 25 derajat Celcius tidak bisa mencegah infeksi virus penyebab Covid-19. Siapapun bisa terinfeksi virus corona walau berada di negara yg panas sekali, seperti Arab Saudi &amp; negara timur lainnya.",NonHoaks
2020-12-12 06:17:47+00:00,didienAZHAR,"Meski demikian, jika ada yang melawan petugas saat menegur atau memberitahu masyarakat untuk mengendalikan penyebaran virus Corona penyebab Covid-19, kemungkinan baru bisa diterapkan sanksi pidana.",Hoaks
2020-11-08 23:46:43+00:00,Yudik84628768,"Uang kertas adalah salah satu faktor penyebab virus corona. Jika anda masih memiliki nya silahkan berikan saya, saya sangat peduli kesehatan anda.",Hoaks
2020-10-16 04:24:32+00:00,Aufa_MP20C,"bahkan, sejumlah tempat makan atau restoran kini dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19. di Indonesia, sejumlah klaster rumah makan dilaporkan di bogor, probolinggo, yogyakarta, dan semarang. #IngatPesanIbu #KatadataLawanCovid19",NonHoaks
2020-10-16 04:11:00+00:00,snacksnrabbit,Sejumlah tempat makan atau restoran kini dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19. #IngatPesanIbu #KatadataLawanCovid19,NonHoaks
2020-10-16 04:08:35+00:00,alifrizkyf,Sejumlah tempat makan atau restoran kini dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19. #IngatPesanIbu #KatadataLawanCovid19,NonHoaks
2020-10-16 04:08:14+00:00,yurrinurnazz_,Kini empat makan atau restoran dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19 #IngatPesanIbu #KatadataLawanCovid19,NonHoaks
2020-10-16 03:36:36+00:00,iniarie_,"Sejumlah tempat makan atau restoran kini dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19. Di Indonesia, sejumlah klaster rumah makan dilaporkan di Bogor, Probolinggo, Yogyakarta, dan Semarang. #IngatPesanIbu #KatadataLawanCovid19",NonHoaks
2020-10-16 03:25:08+00:00,IndrianaSafira,Kenapa restoran harus menerapkan protokol kesehatan? Karena banyak tempat makan atau restoran kini dilaporkan menjadi klaster baru penyebaran virus corona penyebab Covid-19. #IngatPesanIbu #KatadataLawanCovid19,NonHoaks
2020-08-07 22:24:36+00:00,03__nakula,"Memutus penyebaran virus corona udah gak mungkin, selain terus sosialisasi cara memutus penyebaran, pemerintah juga harus mensosialisasi kan langkah yang harus dilakukan ketika kita di vonis positif c19. Agar masyarakat gak panik dan Depresi, karena keduanya penyebab kematian👌",NonHoaks
2020-07-24 01:43:52+00:00,SatyaWidyananda,"Tadi pagi ada mace-mace marahin tukang bakso. Dia bilang kalo tukang bakso itu kejam, bunuh babi, anjing, buat di jadikan bakso. Penyebab virus corona wkwkwk Lah tukang baksonya orang jawa dan muslim, dia kali yang bunuh babi sama anjingnya tp gak sadar wkwkwkwk",Hoaks
2020-07-07 17:09:16+00:00,bentaradunia,Sejumlah peneliti menyatakan kemungkinan virus penyebab COVID19 dapat menular lewat udara. #COVID19 #airborne #CoronaVirusUpdates #virus #Corona . .,Hoaks
2020-07-19 12:03:55+00:00,peduli_jiwa,"Penyebab Virus Corona (COVID-19) Ada dugaan bahwa virus Corona awalnya ditularkan dari hewan ke manusia. Namun, kemudian diketahui bahwa virus Corona juga menular dari manusia ke manusia. Seseorang dapat tertular COVID-19 melalui berbagai cara",NonHoaks
2020-07-19 06:44:50+00:00,gooddoctorid,Diberitakan sebanyak 239 peneliti dari 32 negara melayangkan surat terbuka kepada @WHO terkait penemuan bukti baru kemungkinan virus corona penyebab COVID-19 dapat menyebar melalui udara. Mereka mendesak @WHO meninjau kembali penelitian dan merevisi rekomendasinya.,NonHoaks
2020-07-15 04:48:29+00:00,beritaKBR,Pemerintah mengklaim sedang mengembangkan Vaksin Merah Putih untuk melawan virus corona penyebab #Covid19. Uji coba vaksin direncanakan segera selesai dan hasilnya diharapkan bisa didapat tahun depan. Vaksin ini rencananya akan diujikan kepada hewan. #VaksinCovid19,NonHoaks
2020-06-18 02:02:00+00:00,rumahzakat,"#AksiHadapiCorona Pandemi Covid-19 masih menjadi wabah ditengah-tengah masyarakat. Secara tidak langsung, Hal tersebut juga menuntut para tenaga medis untuk senantiasa berjaga dan bertugas dalam penanganan pasien yang terjangkit virus Corona yang menjadi penyebab Covid 19.",NonHoaks
2020-06-18 00:40:53+00:00,sagtrainer,"Virus corona, strain SAR-CoV-2 penyebab Covid-19, memang tak terlihat seakan tak ada. Bahkan ditunding diada-adakan. Hari ini korbannya tergeletak di depan mata. Covid-19 melonjak 17 kasus dalam sepekan, entah berapa lagi lonjakannya pekan ini. Mari patuhi Protokol Kesehatan.",NonHoaks
2020-06-01 01:58:33+00:00,ki2nDealova_,"Mo tanya nih...kata si dokter italy, penyebab si corona bkn dr virus tp dr bahteri..gmn ya? Ko bs menular? Kalo bahteri bs menularkan penyakit ga ya? Maaf aq org awam.📍",Hoaks
2020-05-24 04:56:29+00:00,pudihastuti,"Masih banyak masyarakat yg tidak mau taat dg aturan pemerintah dlm upaya memutus rantai covid 19, di Idul Fitri 1441 H, baik sholat, silaturahmi, dan kumpul2. Prihatin.. Smg tdk menjadi penyebab semakin meledaknya virus corona menjangkiti banyak orang",NonHoaks
2020-05-22 17:34:03+00:00,bambang_hesti,"Berdamai dgn Covid-19 sblm dipasarkan vaksinnya. Utk pencegahan minum Wedang Jahe hangat atau Teh+Lemon hangat tanpa gula. Jika masyarakat terapkan ini, mk tdk perlu khawatir dgn segala macam virus Corona penyebab flu. Vietnam, Taiwan, Israel, Palestina sukses krn minuman ini.",Hoaks
2020-05-19 13:43:25+00:00,kanghans6,sampai saat ini saya tdk percaya bahwa virus corona adalah penyebab kematian. saya lebih percaya kematian tsb karena badai sitokin. sampai saat ini vaksin anti corona blm ditemukan tp mengapa ada pasien corona bisa sembuh?,NonHoaks
2020-05-15 01:37:08+00:00,RirinMarinasari,"Udah tahu penyebab virus SARS 2003 dari kelelawar dan luwak yg suka dimakan orang China, masih aja jualan dan makan kelelawar. SARS masih sebangsa Corona.",Hoaks
2020-05-14 14:39:48+00:00,yuddud_,Ada artis yg ngasih teori kalo Corona itu gabahaya dan mereka nyalahin media karena nakut nakutin masyarakat Indonesia . Gua rasa ini salah satu penyebab masyarakat udah mulai berani beraktivitas seperti biasa . Kalo kaya gini kapan selesainya nih virus 😫🤧,Hoaks
2020-05-13 11:23:04+00:00,Pikasso_sooko,"Coronavirus adalah kumpulan virus yang bisa menginfeksi sistem pernapasan. Penyebab Inveksi Virus Corona Infeksi disebabkan oleh virus corona itu sendiri. Kebanyakan virus corona menyebar seperti virus lain pada umumnya, seperti: Percikan air liur pengidap (bantuk dan bersin).",NonHoaks
2020-05-05 01:24:08+00:00,BossTemlen,"Virus corona bisa jadi berkah buat rezim ini, knp? Krn tidak perlu lagi mencari kambing hitam untuk menyalahkan dan mencari alasan penyebab segala kegagalan dan keterpurukan ekonomi, serta pemenuhan janji2 politik! Cukup salahkan wabah corona sebagai penyebab satu2nya! :-)",Hoaks
2020-05-04 15:08:45+00:00,maniissssss,"Bill gates penemu+++pencipta corona virus, amerika yg membuat sehingga memfitnah warga wuhan yg menjadi penyebab.. Coba deh kalian pikir, vaksin buat corona virus udah ada tinggal di beli dengan harga tinggi. Sedangkan membuat vaksin itu tidaklah mudah hampir bertahun tahun.",Hoaks
2020-05-03 11:01:48+00:00,immejimoya,Rapid test merupakan teknik pengetesan keberadaan antibodi terhadap serangan kuman di dalam tubuh. Hasil rapid test tak boleh &amp; tak bisa digunakan scr mandiri utk mengonfirmasi keberadaan atau ketiadaan infeksi virus corona SARS-CoV-2 penyebab Covid-19 di dalam tubuh. [Kompas],NonHoaks
2020-05-02 15:08:55+00:00,SK_KimSojung95,Aku ingat sesuatu entah ini benar atau engga virus Corona katanya itu penyebab dr Politik gtu Bener atau engga ya,Hoaks
2020-05-02 01:02:07+00:00,HendrawanMarwan,"Gua masi percaya teori kontrasepsi. Bisa jadi penyebab virus corona bukan cina tapi korea. Buktinya mana ada saat kondisi sekarang pada nonton pilem cina atau bucin sama andy lau, samoe gua aja sekarang sampe nonton drakor 😭",Hoaks
2020-04-29 08:37:05+00:00,sidhiva,Masyarakat diminta melakukan karantina mandiri paling tidak selama 14 hari demi meredam meredam penyebaran pandemi virus Corona penyebab COVID-19 #MagerWithDCODE @dcode_id,NonHoaks
2020-04-27 03:13:28+00:00,Visit_Ngawi,Salah satu penyebab virus sulit dikendalikan adalah silent carrier corona. Diprediksi ada banyak orang yang menjadi carrier corona dan menyebarkannya ke orang lain.,NonHoaks
2020-04-22 16:06:57+00:00,SWASDHIKA,"dari awal, gua orang pertama yang gak percaya dengan hadirnya virus corona yang dapat menyebabkan nyawa orang meninggal sebagai penyebab tunggal alias murni karena virus corona!",Hoaks
2020-04-21 04:06:31+00:00,kodobong,"Saya berpendapat, makhluk yg disebut virus corona penyebab Covid-19 itu zatnya bukanlah jenis materi. Makanya do'a dan bacaan ayat2 suci Al-Qur'an dapat mengusirnya. Mungkin zatnya sejenis jin. Wallahu'alam.",Hoaks
2020-04-18 01:34:48+00:00,_dark_roses,Dance monkey adalah salah satu penyebab virus Corona,Hoaks
2020-04-11 09:45:53+00:00,Hawaazhr1,"7 Fakta Penting Virus Corona Penyebab COVID-19 💫Menyebar ke Seluruh Dunia Virus Corona yang menyebabkan penyakit COVID-19 telah menyebar hingga &gt;80 negara Dilansir dari laman WHO, pandemi virus Corona hingga saat ini telah mencapai lebih dari 334 ribu kasus seluruh dunia.",NonHoaks
2020-04-11 06:44:51+00:00,cariss_vicha,Corona virus gabisa nyebar lewat udara tp lewat org yg udh sakit trus bersin/batuk lalu ada tetesan dr batuk tsb jatuh ke benda lalu benda tsb dipegang oleh org sehat dan org sehat tsb memegang muka.Trs knp sarung tangan ga seheboh masker lakunya pdhl penyebab utama ada di tangan,NonHoaks
2020-04-10 22:00:54+00:00,fandiih,konspirasi sinyal 5G penyebab virus corona udah nyampe grup WA belom si?,Hoaks
2020-04-09 03:20:02+00:00,viosindonesia,Presiden Joko Widodo mengatakan bahwa seluruh warga saat ini wajib mengenakan masker saat berada di luar rumah guna menghindari penularan virus corona baru penyebab COVID-19. #MelawanCOVID19 #toyotaviosclubindonesia #tvci,NonHoaks
2020-04-04 06:02:48+00:00,itsmedave666,"Kepikiran gak sih kalo sebenarnya virus Covid-19 (Corona) itu sebenarnya virus zombie yang gagal? Game &amp; Film Resident Evil, kota yang menjadi penyebab menyebarnya virus zombie? Racoon City . Racoon Corona . #konspirasingawur",Hoaks
2020-04-03 16:02:19+00:00,blogdokter,Virus corona penyebab #covid19 adalah virus baru yang masih banyak mengandung misteri. Itu sebabnya setiap saat akan muncul teori teori baru tentang virus ini. Para ahli sedang bekerja keras menelitinya.,NonHoaks
2020-03-29 10:22:16+00:00,LevyAditya,#part1 #LockdownAtauMusnah WW3 or PD III (war world/perang dunia ke-3) Konflik perang yang berdampak pada dunia... Apakah mungkin Covid 19/Corona virus adalah pemicu/penyebab PD III dimulai? Atau mungkin malah meredakan/ menggagalkan terjadinya PD III?,Hoaks
2020-03-27 04:48:43+00:00,astraworld,"Pada beberapa studi, para ahli sudah memberikan informasi berapa lama virus corona penyebab COVID-19 dapat bertahan pada permukaan yang berbeda, tetapi indikator awal adalah bahwa virus tersebut dapat bertahan selama berhari-hari pada plastik dan logam. #TIPSAWO",NonHoaks
2020-03-24 10:40:04+00:00,j_sulut,"virus corona, bernama resmi SARS-CoV-2, yang adalah penyebab dari penyakit COVID-19 .",NonHoaks
2020-03-23 08:24:35+00:00,Edooooo11,"#CoronaIndonesia #corona Gw kaget sekagetnya anjir masa pas gw ama temen gw ngobrol penyebab corona tuh kata 2 temen gw gini : ""eh apaan corona tuh ga dari kelelawar atau makhluk liar tau, lu kemakan hoax virus corona tuh dari laboratorium di wuhan yang meledak"" Temen ke dua :",Hoaks
2020-03-23 07:24:13+00:00,hamSyh90,Penasaran kenapa cina gak mau rinci apa sebab dari corona ni Contohnya lah siapa pasien 01 dicina terus kenapa sampai sekarang gak publish apa penyebab pasien 01 terkena virus corona KENAPAAA pasti ada hal di sembunyikan oleh kalangan penjabat pemerintah cina #LockDownIndonesia,Hoaks
2020-03-18 23:53:15+00:00,mokomono_,"Lebih dari pada itu, aku lebih takut sama orang2 bodoh yg gak takut Corona. Karena mereka bisa jadi salah satu penyebab orang lain kena virus karena keegoisannya.",NonHoaks
2020-03-17 10:28:45+00:00,dhxkyr,"Baca salah satu thread bilang kalau salah satu media penyebaran virus corona adalah lewat uang, penyebab utama penyebaran di italia. kalau begitu, mari tingkatkan penggunaan e-money😁",Hoaks
2020-03-16 20:23:28+00:00,imhasbee,Salah satu penyebab menyebarnya Virus Corona yaitu aplikasi tik-tok.,Hoaks
2020-03-16 15:37:25+00:00,dsuperboy,"Bro, nggak ada hubungannya penyebaran virus corona ini dengan iman dan ibadahmu. Kalau cara hidupmu tidak memikirkan orang lain. Sok paten. Nanti malah jadi penyebab perantara —atau yang menularkan— pada orang lain. Orang lain sakit, biaya berobat, atau mungkin mati. Imanmu apa?",NonHoaks
2020-03-16 12:50:15+00:00,HatiTakut,Cek fakta kesembuhan virus Corona covid-19 dari bawang putih!! Ditengah merebaknya virus Corona covid-19 penyebab pneumonia yang membuat masyarakat was-was beberapa pesan berantai beredar soal pengobatan alternatif yang diklaim mampu menyebuhkan penyakit tersebut Corona covid-19,Hoaks
2020-03-15 17:18:45+00:00,Frenkieryan21,"Sekarang seharusnya yg dipikiran jgn apa penyebab virus corona, apa asal usul virus tersebut. Tetapi kita seharusnya memikirkan bgmn cara mencegah virus tersebut agar tidak menular hingga menelan korban banyak...",NonHoaks
2020-03-14 17:29:28+00:00,faayll,"Virus corona maybe bisa dijadikan penyebab Ganja perlu diteliti, karena konon Ganja kan bisa mengobati beberapa penyakit.. maybe cocok untuk jadi solusi, maybeeee... #LawanCorona #ganja #lgn #CoronaVirusIndonesia #kemenkes #COVID19indonesia #COVIDー19",Hoaks
2020-03-13 17:46:12+00:00,tandi_28,"Hm setelah gua baca baca virus corona ditularkan dari hewan. Make sense gasih kalo hewan bisa kena virus yang segitunya tanpa ada penyebab?. Gua menduga ada sesuatu dibalik wabah corona ini, kita tunggu aja tanggal mainnya.",Hoaks
2020-03-10 15:08:33+00:00,dadigw,"🙄 ya, awal penyebab nya kan virus corona tuh timbul karena perilaku manusia dan kebiasaan yg jorok dan kotor (tdk hygienis), jadi solusi nya adalah mengubah perilaku, kebiasaan dan jaga kebersihan dan kesehatan personal n' lingkungan (kebersihan adalah sebagian dari iman)👌",NonHoaks
2020-03-07 12:44:08+00:00,Pak_Baho,Apa benar daging babi penyebab virus corona? Makan daging babi dulu ahhh,Hoaks
2020-03-06 11:40:31+00:00,Dikawitama,"Salah satu penyebab munculnya virus corona karena org Cina sering makan tikus, kalo emang gitu berarti org Indonesia juga udah banyak yang kena corona. Bedanya org Cina makan tikusnya langsung, org Indonesia makan tikusnya dlm bentuk cilok dan bakso, kitanya aja kadang gak sadar.",Hoaks
2020-03-05 10:49:38+00:00,Marheden4,"Lucu aja membaca pernyataan Ustad Abdul Somad dan pernyataan MUI tentang virus corona di media. Ustad Somad mengatakan virus corona adalah tentara Allah, Sedang MUI mengatakan makan daging babi penyebab virus corona masuk DKI.Jadi marilah kita simpulkan masing2.",Hoaks
2020-03-05 08:55:58+00:00,gadisresidu_b3,"1.Framing yang tidak mutu mengatakan makan babi penyebab corona virus. Komunitas Marapu sejak jaman sebelum agama-agama pengharam babi datang sudah makan babi, baik untuk pesta maupun ritual dan penyelenggaraan jenazah",NonHoaks
2020-03-05 07:22:17+00:00,jeaneaja03,"Somad bilang ""corona tentara Allah. MUI bilang Babi penyebab virus Corona. Jadi kesimpulannya babi itu tentara Allah.. Apakah demikian??",Hoaks
2020-03-05 05:51:19+00:00,adjikasyono,"Pun,makan babi bukan penyebab munculnya virus corona ya uwak,tapi penyebabnya krn kamu sentuh virus,gak cuci tangan,sentuh mulut-mata-hidung,makan,nah!Virus tu pinter bgt berevolusi,jago ngeles.Trus ga bisa dibersihin hanya dg air,tapi dg sabun,baru tu virus isdet..",NonHoaks
2020-03-05 02:28:02+00:00,muhammadinddra1,UAS : virus corona adalah tentara Allah. MUI : penyebab virus corona adalah makan babi. kesimpulan : tentara Allah ada di dalam babi. #savebabi #TaraBasro #CoronaVirusIndonesia #uas #mui #BUMNLawanCorona #PanikJanganWaspadaHarus,Hoaks
2020-03-04 10:50:35+00:00,hendrik_zack,Viral pekan ini: 1. Postingan Tara Basro dianggap melanggar UU ITE. 2. Penyebab virus corona adalah kebiasaan makan babi. Semakin berat hidup di negara +62. #tarabasro #conona #salahbabi,NonHoaks
2020-03-04 02:43:12+00:00,KangAbin2,Banyak lelaki hidung Belang pada Taubat akibat virus Corona. Penyebab virus Corona karna sering makan daging Mentah.,Hoaks
2020-03-03 12:56:17+00:00,AP_Airports,#SahabatAP1 perlu tahu bahwa virus Corona menyebar melalui droplets yaitu partikel kecil yang keluar dari mulut (misalnya air liur) yang mengandung mikroorganisme (termasuk virus) penyebab penyakit.,NonHoaks
2020-03-03 07:13:24+00:00,zakatin_,"1. Perhatikan apa yang kamu makan ""Kamu adalah apa yang kamu makan"". Tepat sekali. Tidak ada yang dapat menyangkal bahwa makanan adalah salah satu penyebab paling umum yang mendatangkan penyakit. Salah satu contohnya adalah virus corona",NonHoaks
2020-03-03 05:03:45+00:00,Lulu_minous,"Cuma ngingetin hal sepele kpd teman2, kalau misalnya sedang lemah, flu dan sakit, dan agar virus corona yg lagi heboh tidak bisa menyerang juga, coba kalian segera konsumsi kelapa ijo yg byk dan susu beruang yg banyak. Menetralisir racun dan virus penyebab flu dan demam.",Hoaks
2020-03-03 03:28:42+00:00,fazafaiz,sebenarnya bukan dampak tingkat fatalitas corona yang menjadi penyebab orang takut dan cemas. tetapi tidak semua orang bisa menerima terkena virus begitu saja dan menghentikan segala kegiatannya termasuk mencari nafkah demi menghadapi corona itu. ya wajarlah orang panik.,NonHoaks
2020-03-03 03:03:40+00:00,ChristWamea,Mulai hari ini virus corona akan dipakai oleh rezim ini sebagai penyebab semua kegagalan.,Hoaks
2020-03-03 01:42:04+00:00,myselffffs,Penyebab virus corona adalah : Makan mie pake nasi.,Hoaks
2020-03-02 19:27:45+00:00,BabytigerTaee,"Gue ngebayangin dulu waktu virus penyebab flu ditemuin,seheboh virus corona ngga ya?",NonHoaks
2020-03-02 13:01:02+00:00,eetnis,"awalnya tkt banget sama virus corona, cuma setelah banyak baca dr thread, artikel, penyebab kematianya 2%, yuk mari jaga kesehatan",Hoaks
2020-03-02 04:39:56+00:00,TheKhalidGun,"4 Perkara penyebab Perang Dunia ke 3 dan 3 dari 4 itu sudah terpenuhi yakni 1. Adanya perang Informasi (Perang Siber) 2. Adanya ketegangan Militer skala besar (Iran vs US, Turki vs Rusia) 3. Adanya wabah Virus mematikan (Corona, SARS) 4. Adanya Nuklir di Ledakan",Hoaks
2020-02-29 08:08:30+00:00,vierda,Gw bener2 berharap Indonesia beneran bebas dari virus Corona. Mudah2an karena do'a qunut dan do'a apapun yang tulus dari rakyatnya beneran jadi penyebab turunnya kasih sayang Allah utk melindungi semua Krn kalau terjadi wabah belom tentu yang pegang amanat bakal peduli 😥,NonHoaks
2020-02-29 05:02:25+00:00,CilyaWonderland,"Corona Virus atau Covid-19, diketahui penyebabnya novel Coronavirus yaitu jenis virus baru yg satu family dengan virus penyebab SARS dan MERS #HopsId #covid19indonesia @HopsIndonesia",NonHoaks
2020-02-28 04:13:55+00:00,NabilMF07,Menarik kaya nya kalo virus corona ini trnyata jadi penyebab punah mya manusia,Hoaks
2020-02-26 15:20:18+00:00,your2rl,"Ada yg udh baca thread ttg kenapa di korsel terutama di kota daegu bnyk banget kasus corona? Serem ga sih kalian ngebayanginnya, jd ky di film2 gara² 1 org yg jd penyebab virus cepet menyebar yrl",NonHoaks
2020-02-26 12:36:32+00:00,wilsonsitorus,1. Terduga pasien virus Corona 2. Meninggal 3. Dinyatakan negatif virus Corona 4. Penyebab kematian dirahasiakan Mbulet,Hoaks
2020-02-26 12:32:45+00:00,wilsonsitorus,Terduga pasien virus Corona meninggal dunia. Tapi dinyatakan negatif virus Corona. Tapi penyebab kematiannya dirahasiakan. Jadi beliau meninggal sebab apa?,Hoaks
2020-02-25 12:27:53+00:00,hakimlutfi,Ini ngeri jg anjir baca penyebab penyebaran virus corona di korea yg tiba2 jadi cepet bgt,NonHoaks
2020-02-19 03:31:47+00:00,ari_aditya,"Sebarusnya media jg fokus beritakan investigasi sejauh mana proses pencarian penyebab virus corona,ini penting u/ meminimalisir terulangnya muncul&amp;menyebar virus baru. Serta meminimalkan penyebab virus, jika virus benar krn konsumsi kalelawar,perlu sosialiasi @KompasTV @detikcom",NonHoaks
2020-02-17 06:19:24+00:00,benhil_31,"Corona virus ketakutan masuk ke Indonesia, belum apa2 udah dituduh penyebab pertumbuhan ekonomi Indonesia menurun. Gmn klo masuk bneran, bisa2 tuduhannya nambah sbg penyebab: kerugian jiwasraya, bpjs dan bumn merugi, dalang Harun Msiku menghilang, dll.",NonHoaks
2020-02-10 04:18:49+00:00,Dwiciptasaja,Virus Corona di China maupun virus penyebab flu di Amerika sama-sama membahayakan kehidupan umat manusia. Tapi yang ramai hanya geger virus Corona atau mengutuk China. #VirusCorona #fluseason,NonHoaks
2020-02-07 00:59:26+00:00,KikiPrast7,"Virus corona adalah virus yang berasal dari Cina. Cina - Corona, apakah ada kesamaan? mari kita buktikan.. Corona berasal dari kata ""Coro"" yaitu Kecoa. Apakah Kecoa yang menimbulkan virus corona ini? Aku rasa tidak, jadi apa penyebab sebenarnya virus corona?",Hoaks
2020-02-04 16:43:05+00:00,Kurniawan88_aan,"Corona virus, bukan virus buatan. Corona adalah salah satu virus yang berawal dari hewan. Mungkin salah satu penyebab, kenapa ada di china. Salah satu nya orang sana, banyak yang mengkonsumsi, makanan tidak sehat, setengah matang, sehingga bakteri nya mungkin masih hidup.",NonHoaks
2020-02-03 10:50:16+00:00,wiskulinodewe,Penyebab virus corona dikarenakan munculnya kerajaan baru diindonesia. Biar prajurit kerajaan2 tidak menjajah bangsa cina.,Hoaks
2020-02-01 11:04:09+00:00,magek_yon,"Dua virus dgn penyebab yg sama.. Kampret Corona Kaampret Kadrun Corona menyerang daya tahan tubuh, sedangkan Kadrun menyerang otak serta hati. Mana yg lebih berbahaya.??",Hoaks
2020-01-31 00:02:28+00:00,fildzahPro,"Mengingatkan diri sendiri bahwa penyebab flu itu bukan cuma virus corona, tapi juga kebanyakan makan es. Stay healthy 😬",NonHoaks
2020-01-30 03:42:02+00:00,taufiqurra_,"Banyak spekulasi soal penyebab wabah Corona : 1. Konsumsi masy Wuhan yg doyan hewan"" liar dan tak patut 2. ""Kegagalan"" percobaan di lab penelitian 3. Efek perang dagang China vs Amerika 4. Virus buatan untuk senjata biologis 5. Pengurangan populasi 6. Azab dari Tuhan Dsb",Hoaks
2020-01-29 13:07:52+00:00,jungHyun_ri,"#WaspadaVirusCorona gara2 virus corona, ibuk2 tempt gw pada heboh nyebarin berita klo penyebab corona dri hp xiomi, Astagfirullah kasian bat anak2 di tmpt gw garaw ibuk2 nyebarin begituan jdi terasingi yg oke xiomi wkwkkwk apa salh xiomi niii woii 😭",NonHoaks
2020-01-29 10:28:24+00:00,SetShandy,"Ciri ciri orang yang terjangkit virus corona adalah demam, batuk, kesulitan bernapas. Virus ini masih satu keluarga dengan penyebab penyakit flu yaitu SARS ,MERS dan ditemukan di wuhan china",NonHoaks
2020-01-29 02:14:10+00:00,HanifZaidaan,Saya baca baca penyebab virus Corona ada yang menyatakan dari makanan makanan kotor ada juga yang menyatakan Senjata biologi China yang bocor Kamu percaya yang mana?,Hoaks
2020-01-28 13:05:36+00:00,blue_sharkw,"1. Kenali Virus Corona Penyebab dan Gejala, Langkah Preventif Pencegahan.#coronarovirus",NonHoaks
2020-01-28 12:39:01+00:00,Alamjuhari,Penyebab Virus Corona China yg ada di pikiran gue tuh karna: 1. China ngebuat senjata biologi buat yaaa tau lah buat apa. 2. Makan hewan yg ga seharusnya dimakan.,Hoaks
2020-01-28 04:23:33+00:00,YosephSatria,apa kebiasaan orang china makan daging mentah salah satu penyebab virus corona jg? #ChinaVirusSesungguhnya,Hoaks
2020-01-28 03:21:29+00:00,soejitno_,"Well, apakah virus N-COV (penyebab corona) dibuat oleh USA akibat effect dari perang dagang? Karena kota Wuhan adalah kota dengan sektor otomotif terbesar, dan industri China yang sedang naik adalah industri tersebut Ini hanya opini saya pribadi",Hoaks
2020-01-28 01:41:26+00:00,johan_shaba,Penyebab virus corona krn senjata biologi atau virus yg tularkan dari kelelawar dan anjing mana yg benar..? #corona,Hoaks
2020-01-27 17:21:14+00:00,Dwinner23179256,"Kalau memang kampret yang menjadi penyebab merebaknya virus Corona aku hanya bisa bilang ""Dasar Kampret""",Hoaks
2020-01-27 16:08:46+00:00,lebonlebonan,#berpuisiditwitter Apakah anak malam jg sumber virus Corona? Mengingat aktivitas nya sama dengan kelelawar. Atau Batman yang menjadi penyebab utama? Tidak! Dia kenakan masker agar tidak terpapar.,Hoaks
2020-01-27 13:10:39+00:00,ahsafla,Penyebab virus Corona karena peristiwa natuna lalu dukun bertindak hehe,Hoaks
2020-01-27 13:02:28+00:00,CalmforThekids,Penyebab virus corona katanya karena makan daging kelelawar..itu bagiku menjijikan kok bisa dimakan y???selera orang masing2 munkin ini nasehat bagi org tsb agar tidak extrim2 seleranya...untung saya orangnya jijikan...,Hoaks
2020-01-27 12:46:35+00:00,rambutanacehh,"Tetap waspada penyebab virus Corona guys. Jaga kesehatan, banyak minum air putih, cuci tangan pakai sabun dan jangan lupa pakai masker. Pakai masker n95, jangan pake masker oriflem palagi natrep. Masker oriflem cuma bisa bikin gloweng, gbs melindungi dari virus.",NonHoaks
2020-01-27 10:32:27+00:00,cokkiezvibs,Virus corona adalah virus baru penyebab penyakit saluran pernafasan. Virus ini berasal dari kota wuhan cina. Corona virus merupakan satu keluarga dengan virus penyebab SARS &amp; MERS,NonHoaks
2020-01-27 09:54:47+00:00,OhscoopyDoo,"Joke "" hp xiaomi penyebab virus corona di fb ada yg percaya""🤣🤣🤣",Hoaks
2020-01-27 09:35:18+00:00,winsenprastya,"Virus corona pemusnah massal? Penyebab munculnya virus baru asumsi yg katanya karna manusia mengkonsumsi hewan buas sedangkan bnyak negara yg menjual hewan buas untuk di konsumsi,suatu kebetulankah china sebagai kemunculan virus #coronarvirus #CoronaSebahayaJiwasraya #konspirasi",NonHoaks
2020-01-27 09:19:07+00:00,OjokoekoeHam,#INA_CoronaVirusAlert Baru ditemukan penyebab virus corona adalah aplikasi tiktok,Hoaks
2020-01-27 07:43:21+00:00,GembelBonavide,"Peneliti asal Tiongkok menyebut, kelelawar penyebab virus Corona.. cebong bilang jangan berdebat sama kampret nanti terjangkit virus Corona.. Kata gw sih lebih bahaya virus cebong dari pada virus Corona..",Hoaks
